09:45:03,267260,HD현대일렉트릭,978000,38326,374,5.84,152,352901
09:45:03,066310,큐에스아이,13610,2621253,356,2.96,3,1258
09:45:03,100790,미래에셋벤처투자,22700,1422180,322,9.13,44,12059
09:45:03,055550,신한지주,93500,345521,323,4.0,76,444276
09:45:03,011070,LG이노텍,309000,103602,320,5.82,126,73131
09:45:03,067310,하나마이크론,35200,909594,320,7.96,43,23416
09:45:03,348370,엔켐,36350,905336,329,22.2,3,8019
09:45:03,007660,이수페타시스,126200,248921,314,5.07,62,92716
09:45:03,148020,RISE 200,86865,357360,310,3.13,0,31838
09:45:03,495050,RISE 코리아밸류업,25705,1178405,302,3.22,0,8282
09:45:03,102970,KODEX 증권,26705,1136775,303,5.49,0,10184
09:45:03,462330,KODEX 2차전지산업레,1699,17521852,297,6.47,0,7451
09:45:03,218410,RFHIC,85400,341160,291,11.52,-40,22624
09:45:03,065530,와이어블,2190,13628361,298,19.72,-3,1057
